id;time;lang;place
6154;15,1;12;
6155;15,1;12;
6156;15,2;11;
6157;15,2;12;
6158;15,2;11;
6159;15,2;11;
6160;15,2;11;
6161;15,2;11;
6162;15,2;11;
6163;15,2;11;
6164;15,2;11;
6165;15,2;11;
6166;15,1;10;
6167;15,1;ambig;
6168;15,2;ambig;
6169;15,2;11;
6170;15,2;11;
6171;15,1;10;
6172;15,2;11;
6173;15,2;12;Augsburg
6174;15,2;12;
6175;15,2;12;Augsburg
6176;15,2;12;
6177;14,2;12;Augsburg
6178;15,2;21;
6179;15,2;ambig;
6180;15,1;11;
6181;15,2;11;
6182;15,1;12;
6183;16,1;12;
6184;15,2;13;
6185;15,2;11;
6186;15,2;12;
6187;15,2;11;
6188;15,2;11;
6189;15,2;11;
6190;15,1;10;
6191;15,2;11;
6192;15,1;11;
6193;15,2;11;
6194;15,1;11;
6195;15,2;11;
6196;15,1;11;
6197;15,1;11;
6198;15,1;11;
6199;15,1;12;
6200;15,2;11;
6201;15,2;11;
6202;15,2;11;
6203;15,2;11;
6204;15,2;11;
6205;15,2;10;
6206;15,2;11;
6207;15,1;12;
6208;15,2;11;
6209;15,1;11;
6210;15,2;11;
6211;15,2;12;
6212;15,1;22;
6213;15,1;11;
6214;15,2;11;
6215;15,2;10;
6216;15,2;12;
6217;15,2;12;
6218;15,1;11;
6219;15,2;12;
6220;15,1;10;
6221;15,1;11;
6222;15,1;10;
6223;15,2;11;
6224;16,1;11;
6225;15,2;11;
6226;15,1;20;
6227;15,2;11;
6228;15,1;ambig;
6229;15,1;11;
6230;15,2;10;
6231;15,1;10;
6232;15,1;11;
6233;15,2;11;
6234;15,1;11;
6235;15,1;12;
6236;15,2;12;
6237;15,1;11;
6238;15,2;10;
6239;15,2;11;
6240;15,1;11;
6241;15,1;11;
6242;15,2;ambig;
6243;15,1;westbair.;
6244;15,2;11;
6245;15,1;11;
6246;15,1;11;
6247;15,2;11;
6248;14,2;11;
6249;15,2;11;
6250;15,1;10;
6251;15,1;11;
6252;15,1;ambig;
6253;15,2;ambig;
6254;15,2;10;
6255;15,2;11;
6256;15,2;12;
6257;15,2;12;
6258;15,1;11;
6259;15,2;21;Köln
6260;15,2;12;
6261;15,2;12;
6262;15,2;22;
6263;15,1;11;
6264;15,2;11;Aldersbach
6265;14,2;ambig;
6267;15,2;11;
6268;15,2;ambig;
6269;15,2;10;
6270;15,2;12;
6271;15,2;10;
6272;15,2;12;
6273;15,2;12;
6274;15,1;12;
6275;15,1;11;
6276;15,2;11;
6277;15,2;12;
6278;15,1;11;Passau
6279;15,2;11;
6280;15,2;11;Tegernsee
6281;15,2;11;
6282;15,2;10;
6283;16,1;12;
6284;15,1;11;
6285;15,2;11;
6286;15,1;11;
6287;16,1;ambig;
6288;15,2;11;
6289;15,2;;
6290;16,1;10;
6291;14,2;ambig;
6292;15,2;13;
6293;15,2;12;
6294;15,2;12;
6295;15,2;12;
6296;15,2;12;
6297;15,1;12;
6298;16,1;11;
6299;15,2;12;
6300;15,2;10;
6301;15,1;10;
6302;15,2;11;
6303;16,1;ambig;
6304;16,1;11;
6305;16,1;12;
6306;15,1;11;
6307;15,2;13;
6308;16,1;40;
6309;15,1;12;
6310;15,2;12;
6311;15,1;12;
6312;14,2;11;
6313;15,2;12;
6314;15,2;11;
6315;15,2;11;
6316;15,2;11;
6317;15,2;11;
6318;15,2;11;
6319;15,2;11;
6320;18,2;;Vatikan
6321;15,2;11;
6322;17,1;11;
6323;15,1;12;
6324;15,2;12;
6325;15,1;11;
6326;16,1;11;Regensburg
6327;15,1;11;
6328;15,1;11;
6329;15,2;11;
6330;15,2;11;
6331;16,1;12;
6332;15,2;11;
6333;15,2;11;
6334;;;
6336;;;
6337;16,1;ambig;
6338;15,2;10;
6339;15,2;11;
6341;15,1;12;
6342;15,2;11;
6343;15,1;11;
6344;16,1;11;
6345;16,1;11;
6346;15,2;12;
6347;15,2;10;
6348;15,2;10;Tegernsee
6349;15,2;11;
6350;16,1;11;
6351;15,2;11;
6352;15,2;11;
6353;15,2;11;
6354;15,1;11;
6355;15,2;21;
6356;15,2;11;
6357;15,2;12;Augsburg
6358;15,1;ambig;
6359;15,2;12;
6360;15,2;11;
6361;15,1;21;
6362;16,1;10;Heilbronn
6363;15,2;12;
6364;16,1;11;
6365;15,2;11;
6366;15,2;12;
6367;15,2;12;
6368;14,2;21;Köln
6369;15,2;12;
6370;15,2;;
6371;15,2;;
6372;15,2;;
6373;15,1;11;
6374;15,2;;
6375;;;
6376;15,1;11;
6377;;;
6378;15,2;11;
6379;15,2;;
6380;15,1;11;
6381;15,2;11;München
6382;15,2;11;
6383;15,2;;
6384;;;
6385;;11;
6386;15,2;;
6387;15,1;;
6388;15,2;11;
6389;15,1;ambig;
6390;15,2;11;Wien
6391;15,1;11;
6392;15,1;;Chemnitz
6393;15,2;;
6394;15,2;11;
6395;15,2;11;
6396;15,2;;
6397;;;
6398;;;
6399;;;
6400;;;
6401;;;
6402;15,1;;
6403;15,2;11;München, Memmingen
6404;15,2;;
6405;15,2;;
6406;;;
6407;16,1;;
6408;14,2;;
6409;;;
6410;;;
6411;;;
6412;16,1;11;
6413;15,2;;
6414;15,2;11;
6415;15,2;11;
6416;15,2;11;
6417;15,2;11;Wien Salzburg Wiener Neustadt
6418;15,2;;
6419;16,1;11;
6420;14,2;;
6421;15,1;12;
6422;19,1;13;
6423;;;
6424;15,2;13;Nürnberg
6425;15,1;11;
6426;10,2;ambig;wahrscheinlich Reichenau
6427;Zeit Bischof Waldos ;11;Freising
6428;14,2;11;Wien
6429;;;
6430;;;
6431;;;
6432;15,1;11;
6433;15,2;11;
6434;15,2;12;
6435;16,1;21;
6436;15,2;11;
6437;15,2;;
6438;15,1;13;
6439;15,2;11;
6440;15,2;12;
6441;14,2;ambig;Würzburg
6442;15,2;11;
6443;15,1;11;Nürnberg
6444;15,2;11;
6445;;11;
6446;15,2;;
6447;;11;
6448;15,2;11;
6449;;;
6450;15,2;11;
6451;;;
6452;14,2;11;
6453;;13;
6454;;;
6455;15,2;11;
6456;16,1;11;
6458;;;
6459;16,1;11;
6460;15,2;11;
6462;16,1;11;
6464;;11;
6465;;;
6466;15,2;11;
6467;;11;
6468;;11;
6469;16,1;11;
6470;;;
6471;15,1;11;
6472;14,2;10;
6473;;;Mainz
6474;;;
6475;14,2;ambig;
6476;15,2;11;
6477;15,2;11;
6478;15,2;11;Landshut vermutlich Landshut
6479;15,2;12;
6480;16,1;11;
6481;15,2;10;
6482;;11;
6483;15,2;11;
6484;15,2;11;Landshut vermutlich Landshut
6485;15,2;30;
6486;unbekannt;unbekannt;
6487;15,2;22;
6488;16,1;21;
6489;14,1;11;Wien Wiener Neustadt
6490;15,2;11;
6491;14,1;11;
6492;15,2;20;
6493;15,1;13;
6494;;;Kloster Weißenburg
6495;15,1;;
6496;15,2;unbekannt;
6497;15,1;22;
6499;15,1;20;Frankfurt Frankfurt a.M.
6501;14,2;11;
6502;14,2;11;Wien
6503;14,2;11;Wien
6504;15,2;ambig;
6505;15,2;11;
6506;15,2;12;
6507;15,2;12;
6508;15,2;12;
6509;15,2;11;
6510;15,1;ambig;
6511;15,2;11;
6512;16,2;12;Konstanz
6513;15,2;11;Schloss Burgfried
6514;15,2;12;
6515;15,2;11;
6516;15,2;12;
6517;15,1;;
6518;15,1;11;
6519;15,2;11;
6520;15,2;12;
6521;15,2;südschwäb.;Konstanz
6522;15,2;12;
6523;15,1;11;
6524;15,2;11;"""wohl wie Jb, Ö und im Karthäuser-Kloster Allerengelberg in Schnals in Südtirol entstanden"""
6525;;;
6526;;;
6527;15,1;11;Salzburg Mondsee
6528;15,1;12;
6529;15,2;12;
6530;;;
6531;15,1;11;
6532;;;
6533;;;
6534;unbekannt;unbekannt;
6535;unbekannt;unbekannt;
6536;15,2;11;
6537;15,2;11;
6538;15,1;11;
6539;14,2;12;
6540;15,2;11;
6541;15,2;12;
6542;15,2;11;
6543;15,2;;
6544;15,1;20;
6545;16,1;11;
6546;15,1;12;
6547;15,2;11;
6548;15,2;11;
6549;15,1;ambig;
6550;15,1;11;
6551;;;
6552;15,2;11;
6553;15,2;12;
6554;15,2;11;
6555;;12;
6556;15,2;11;
6557;14,2;11;
6558;15,2;11;
6559;15,2;11;
6560;15,2;11;
6561;15,2;22;
6562;15,2;11;
6563;15,2;12;
6564;;;
6565;16,2;11;
6566;15,2;21;Teil I: Eppenberg in Hessen, Kartause
6567;15,1;12;
6568;15,2;;
6569;15,2;11;
6570;15,2;11;
6571;15,2;12;Konstanz
6572;15,1;11;
6573;12,2;;
6574;15,1;11;
6575;15,1;11;
6576;15,1;11;
6577;15,2;12;
6578;15,1;11;
6579;15,1;11;
6580;15,2;11;
6581;15,1;11;
6582;;;
6583;;11;
6584;15,2;11;
6585;15,1;11;
6586;15,1;11;
6587;;;
6588;15,2;11;
6589;15,2;11;
6590;;;
6591;15,2;11;
6592;15,2;11;
6593;15,2;11;
6594;15,2;11;Mondsee
6595;15,2;11;
6596;15,2;11;Mondsee
6597;15,1;11;
6598;;;
6599;15,1;11;
6600;16,1;11;
6601;15,2;11;Mondsee
6602;15,1;20;
6603;;;
6604;15,2;11;
6605;;;
6606;15,2;;
6607;;;
6608;18,2;;
6609;17,1;11;
6610;15,2;11;
6611;17,2;;
6612;15,2;ambig;
6613;15,2;11;
6614;15,2;12;
6615;15,1;11;
6616;15,2;11;
6617;15,2;11;
6618;15,2;11;
6619;15,2;11;
6620;15,2;20;
6621;15,1;11;
6622;15,2;31;
6623;;11;
6624;;;
6625;15,2;11;
6626;15,2;11;
6627;15,1;;
6628;;;
6629;15,2;11;
6630;15,2;;
6631;15,1;11;
6632;15,1;11;
6633;15,2;;
6634;15,2;11;
6635;15,2;11;
6636;15,2;ambig;
6637;16,1;;
6638;15,2;11;
6639;15,1;11;
6640;15,2;11;
6641;13,2;;
6642;13,2;;
6643;Glossen: unbekannt ;;
6644;12,2;;
6645;12,2;;
6646;13,2;;
6647;12,2;;Admont
6648;Glossen: unbekannt ;;
6649;12,2;;
6650;12,2;;
6651;9,2;;
6652;9,2;;
6653;11,2;;
6654;10,2;;
6655;9,2;;
6656;12,2;;
6657;12,1;;
6658;12,2;;
6659;Glosse: unbekannt ;;
6660;11,2;;
6661;14,2;11;
6662;15,2;11;
6663;15,1;11;
6664;15,2;12;
6665;14,2;11;
6666;14,1;20;
6667;15,2;13;
6668;14,2;10;
6669;15,1;12;Oberrhein
6670;15,2;10;
6671;15,2;ambig;Goslar
6672;15,2;;
6673;;;
6674;15,2;11;Nürnberg
6675;15,2;12;
6676;14,2;11;
6677;15,2;10;
6678;15,1;;
6679;15,2;11;
6680;15,2;11;
6681;16,2;30;
6682;15,2;11;
6683;15,2;11;
6684;15,2;12;
6685;16,2;20;
6686;15,2;12;
6687;15,2;12;
6688;15,2;12;
6689;15,2;12;
6690;15,2;12;Augsburg
6691;;;
6692;15,1;11;
6693;15,2;11;
6694;15,2;12;
6695;15,2;30;
6696;;;
6697;15,2;11;
6698;15,1;12;Ulm
6699;15,2;12;
6700;15,1;20;
6701;15,2;12;
6702;15,2;30;
6703;15,2;10;Augsburg
6704;12,1;;
6705;16,2;22;
6706;15,2;westl. Ostfäl.;
6707;;;
6708;15,1;ambig;
6709;15,2;;nach Ausweis der Wasserzeichen und Einbandstempel zwischen 1440 und 1450 im Benediktinerkloster St. Blasius in Northeim geschrieben
6710;15,1;ambig;
6711;15,2;31;
6712;;;
6713;;;
6714;;;
6715;15,2;südl.? Ostfäl.;
6716;15,1;westl. Ostfäl.;
6717;;;
6718;15,2;30;
6719;;;
6720;;;
6721;15,2;10;
6722;15,2;31;
6723;;;
6724;15,2;31;
6725;15,2;31;
6726;;;
6727;14,1;13;
6728;14,1;20;
6729;14,2;12;
6730;15,2;;teilweise Wesel
6731;;;
6732;;;
6733;15,2;21;
6734;15,2;;
6735;15,2;12;
6736;;;
6737;15,1;12;
6738;15,2;10;
6739;;;
6740;15,2;unbekannt;
6741;15,1;11;
6742;15,1;13;
6743;15,2;20;
6744;15,2;12;Hagenau Werkstatt des Diebold Laubers in Hagenau
6745;15,2;12;
6746;15,2;;mittelbair.
6747;15,1;21;
6748;15,2;13;
6749;14,2;ambig;Nürnberg
6750;15,2;13;
6751;15,2;13;Haidnau
6752;15,2;21;
6753;15,2;12;
6754;17,2;;
6755;;;
6756;15,1;12;Werkstatt des Diebolt Lauber
6757;12,2;spätahd.;
6758;15,2;21;
6759;16,1;21;
6760;15,2;21;
6761;15,2;21;
6762;10,2;;
6763;11,2;;
6764;15,2;31;
6765;15,2;12;
6766;14,2;21;
6767;15,1;ambig;
6768;16,1;;
6769;15,2;21;
6770;15,1;21;
6771;15,2;21;
6772;15,2;11;
6773;14,2;11;
6774;15,2;ambig;
6775;15,2;ambig;
6776;15,2;12;
6777;15,1;oberhess.;
6778;14,2;ambig;
6779;15,2;12;
6780;14,2;21;
6781;15,2;21;
6782;15,2;12;
6783;15,2;östl. Südalem.;
6784;15,1;12;
6785;15,1;12;
6786;15,1;13;
6787;15,2;;
6788;16,2;;
6789;18,1;;
6790;15,2;11;
6791;16,2;;
6792;15,1;ambig;
6793;15,1;11;
6794;15,1;ambig;
6795;15,2;10;Nürnberg
6796;15,2;22;
6797;15,2;12;Augsburg
6798;15,2;10;
6799;15,2;11;
6800;15,1;11;
6801;15,1;12;Hagenau
6802;15,1;12;
6803;15,2;11;Salzburg
6804;15,2;22;
6805;15,2;13;
6806;unbekannt;unbekannt;
6807;15,1;22;
6808;15,1;20;
6809;15,2;12;
6810;15,2;13;
6811;15,1;13;Nürnberg
6812;15,1;13;
6813;14,1;11;
6814;15,2;12;
6815;16,1;ambig;
6816;14,2;21;
6817;15,2;22;
6818;15,2;22;
6819;15,1;22;
6820;14,2;12;
6821;15,2;30;
6822;15,2;30;
6823;16,1;22;
6824;15,2;20;
6825;15,1;22;
6826;15,2;22;
6827;15,2;22;
6828;15,2;ambig;
6829;15,1;22;
6830;15,1;22;
6831;11,1;;
6832;11,1;;
6833;11,2;;
6834;10,1;;
6835;11,2;;
6836;Glossen: unbekannt ;;
6837;9,1;;
6838;;13;Bamberg
6839;15,1;ambig;Basel
6840;15,1;;
6841;10,2;;
6842;11,2;12;
6843;9,2;;
6844;10,2;;Süddeutschland
6845;14,2;10;
6846;14,1;12;
6847;9,1;11;Fulda
6848;;;
6849;10,2;;Bl. 1-19 inEngland
6850;8,2;;Fulda
6851;9,2;;
6852;9,1;;
6853;9,1;;
6854;14,1;;
6855;15,1;12;
6856;Glossen: keine Angaben ;;
6857;10,2;ambig;
6858;14,1;;
6859;9,1;;Corbie
6860;11,2;;
6861;Glossen: unbekannt ;;
6862;12,2;;
6863;;;
6864;13,1;;
6865;10,2;;
6866;11,2;;
6867;12,2;;
6868;12,2;;
6869;10,2;;
6870;9,2;;
6871;Glossen: unbekannt ;;Verona
6872;11,2;;
6873;10,2;;
6874;9,1;;
6875;Glossen: unbekannt ;;
6876;15,1;Basel oder Oberelsaß;
6877;15,2;;
6878;15,2;;
6879;14,2;;
6880;;;
6881;15,1;12;Heidelberg
6882;14,2;;
6883;15,1;12;Heidelberg Basel Ulm
6884;;;
6885;Glossen: unbekannt ;;
6886;15,1;30;
6887;Glossen: unbekannt ;;
6888;9,1;;
6889;Glossen: unbekannt ;;
6890;9,1;;
6891;Glossen: unbekannt ;;
6892;12,2;;
6893;9,2;;
6894;10,2;;
6895;Glossen: unbekannt ;;
6896;11,2;;
6897;10,2;;
6899;;10;möglicherweise Benediktinerabtei Murbach im Elsaß
6900;11,1;;
6901;13,2;;Altenberg, Zisterzienserabtei.
6902;11,2;bairisch mit rheinfränkischen Einflüssen;Trier
6903;11,2;;
6904;11,1;;
6905;10,2;;
6906;10,2;;
6907;Glossen: unbekannt ;;
6908;13,1;;
6909;13,1;;
6910;10,2;;
6911;Glossen: unbekannt ;;
6912;Glossen: unbekannt ;;
6913;Glossen: unbekannt ;;
6914;9,2;;
6915;11,2;;
6916;10,2;;
6917;12,2;;
6918;Glossen: unbekannt ;;
6919;15,2;21;
6920;15,2;30;
6921;15,2;;
6922;14,1;30;
6923;14,2;11;
6924;14,2;;
6925;15,2;30;
6926;15,1;ambig;
6927;14,1;40;
6928;15,2;12;
6929;15,2;40;
6930;15,2;;
6931;15,2;22;
6932;15,2;13;
6933;15,2;21;Manderscheid-Blankenheim
6934;15,2;13;Nürnberg
6935;15,1;11;
6936;15,2;21;
6937;;;
6938;;;
6939;;;
6940;15,2;;Augsburg
6941;15,2;12;
6942;15,1;12;
6943;15,1;;
6944;14,2;;
6945;15,1;;
6946;15,1;;
6947;15,1;;
6948;16,2;10;Amberg
6949;16,1;;
6950;15,2;11;
6951;15,2;11;
6952;15,2;11;
6953;16,1;11;
6954;15,2;11;
6956;15,2;11;
6957;15,2;12;
6958;15,2;ambig;
6959;;;
6961;;;
6962;15,2;12;
6963;15,2;11;
6964;15,1;21;
6965;15,2;12;
6966;15,2;;
6967;15,2;21;
6968;15,2;;
6969;15,1;12;Augsburg
6970;15,2;südl. Rheinfrk.;
6971;16,1;11;
6972;15,1;12;
6973;;12;
6974;;;
6975;;;
6976;;;
6977;15,2;11;
6978;15,2;;
6979;15,2;11;
6980;15,2;12;
6981;15,2;13;
6982;15,2;;
6983;16,2;12;
6984;;11;
6985;16,1;13;
6986;15,2;ambig;
6987;15,2;31;
6988;16,1;;
6989;15,2;40;Brügge
6990;15,2;10;
6991;;;
6992;15,2;12;
6993;15,1;11;
6994;15,1;11;
6995;15,2;;
6996;15,2;11;
6997;15,1;12;
6998;15,2;11;
6999;15,1;;
7000;15,2;;
7001;15,2;11;
7002;15,2;12;
7003;10,1;;
7004;12,2;;
7005;Glosse: unbekannt ;;
7006;16,2;12;
7007;Glossen: unbekannt ;;
7008;;;
7009;14,1;31;
7010;14,2;ambig;
7011;14,2;40;
7012;14,2;21;
7013;15,2;10;
7014;16,1;;
7015;9,2;;
7016;15,1;ambig;
7017;;;
7018;14,2;12;
7019;;;
7020;15,1;12;
7021;15,2;;
7022;15,1;11;
7023;;;
7024;15,2;10;verm. Nürnberg
7025;;;
7026;15,1;22;
7027;15,2;22;
7028;15,2;12;
7029;15,2;11;
7030;15,2;12;
7031;15,2;12;
7032;15,2;13;
7033;15,2;12;
7034;15,2;12;
7035;15,1;22;
7036;12,2;;
7037;15,2;30;
7038;11,2;;
7039;15,1;22;
7040;15,2;20;
7041;Glossen: unbekannt ;;
7042;12,2;;
7043;16,1;;
7044;;;
7045;Glossen: unbekannt ;;
7046;15,2;12;
7047;;;
7049;15,2;ambig;
7050;;;
7051;15,2;21;
7052;Glossen: unbekannt ;;
7053;Glossen: unbekannt ;;
7054;10,2;;
7055;11,2;unbestimmt;
7056;10,2;;
7057;10,2;;
7058;10,2;as.;wohl Frauenstift Essen
7060;9,2;;
7061;10,2;;
7062;11,1;;
7063;Glossen: unbekannt ;;
7064;12,1;;
7065;14,2;;
7066;12,2;;wohl in Engelberg
7067;9,2;;
7068;14,2;;
7069;11,2;;
7070;12,1;;
7071;14,2;;
7072;12,2;;
7073;13,1;;
7074;9,2;;
7075;Glossen: unbekannt ;;
7076;Glossen: unbekannt ;;
7077;10,2;;
7078;10,2;;
7079;;;Einsiedeln
7080;9,2;;
7081;Glossen: unbekannt ;;
7082;Glossen: unbekannt ;;
7083;Glossen: unbekannt ;;
7084;Glossen: unbekannt ;;
7085;10,2;;
7086;10,2;;
7087;10,2;;
7088;;;
7089;12,2;;
7090;Glosse: unbekannt ;;
7091;12,2;;
7092;10,2;;
7093;Glossen: unbekannt ;;
7094;13,2;;
7095;11,1;;
7096;Glossen: unbekannt ;;
7097;Glossen : unbekannt ;;
7098;Glossen: unbekannt ;;
7099;Glossen: unbekannt ;;
7100;Glosse: unbekannt ;;
7101;11,2;;
7102;11,2;;
7103;Glossen: unbekannt ;;
7104;Glossen: unbekannt ;;
7105;Glosse: unbekannt ;;
7106;12,2;;
7107;13,1;;
7108;12,2;;
7109;10,2;;
7110;13,2;;
7111;13,2;;
7112;11,2;;
7113;11,2;;
7114;10,2;;
7115;11,2;;
7116;Glossen: unbekannt ;;
7117;10,2;;Salzburg
7118;11,2;;
7119;13,2;;
7120;9,2;;
7121;11,2;;
7122;9,2;;
7123;12,2;;
7124;9,2;;
7125;12,2;;
7126;13,2;;
7127;Glossen: unbekannt ;;
7128;12,2;;
7129;10,2;;
7130;Glossen: unbekannt ;;
7131;9,2;;
7132;9,2;;
7133;10,2;;
7134;Glossen: unbekannt ;;
7135;Glossen: unbekannt ;;
7136;15,2;;
7137;10,2;;
7138;;;
7139;Glossen: unbekannt ;;
7140;10,1;;
7141;8,2;12;St. Gallen
7142;14,2;22;
7143;14,1;11;
7144;16,2;;
7145;15,2;11;
7146;15,2;;
7147;;;
7148;;;
7149;14,2;11;
7150;16,2;;
7151;15,2;22;
7152;17,2;;Gotha
7153;;;
7154;15,2;13;Nürnberg
7155;15,2;11;
7156;15,2;10;Nürnberg
7157;15,2;;
7158;15,1;11;
7159;14,1;nördl. Bair.;
7160;15,2;12;Augsburg
7161;14,1;22;
7162;;10;
7163;16,1;;
7164;16,1;;
7165;15,2;40;
7166;15,2;21;um Königstein, Kronberg, Steinbach
7167;15,1;11;
7168;16,1;;
7169;16,2;;
7170;16,1;;
7171;15,2;;
7172;15,2;ambig;
7173;15,2;30;Wien
7174;15,1;21;
7175;15,2;12;
7176;;;
7178;15,2;21;
7179;15,2;12;
7180;15,2;12;
7181;15,2;12;
7182;;;
7183;;;
7184;16,1;12;
7185;;;
7186;;;
7187;;;
7188;14,2;11;
7194;;;
7197;15,2;12;
7199;15,1;11;
7200;15,2;11;
7201;15,2;11;
7202;15,2;;
7204;16,2;20;
7205;16,2;20;
7206;16,2;;
7207;15,1;30;
7208;16,2;;
7209;15,2;ambig;
7210;15,1;13;
7211;15,2;20;
7212;15,2;20;Marienburg
7213;15,2;20;
7214;15,1;20;
7215;16,2;20;
7216;17,2;;
7217;16,2;20;
7218;16,2;20;
7219;16,2;30;
7220;17,2;20;
7221;17,2;20;
7222;17,2;20;
7223;15,1;22;
7224;15,1;30;
7225;16,1;11;
7226;14,2;22;
7228;16,1;20;
7229;16,1;;
7230;15,2;20;
7231;15,2;ambig;
7232;15,2;20;Danzig
7234;16,2;;
7235;9,2;;
7236;15,1;12;
7237;15,2;nordwestschles.;
7238;9,2;;
7239;9,2;;
7240;;;
7241;Glossen: unbekannt ;;
7242;Glosse: unbekannt ;;
7243;8,2;;
7244;11,2;;
7245;11,2;;
7246;Glosse: unbekannt ;;
7247;9,2;;
7248;Glossen: unbekannt ;;
7249;10,2;;
7250;Glossen: unbekannt ;;
7251;10,1;;
7252;Glossen: unbekannt ;;
7253;Glosse: 11. JH. ;;
7254;11,2;;
7255;11,2;;
7256;11,2;;
7257;11,2;;
7258;11,2;;
7259;11,2;;
7260;11,2;;
7261;9,2;;
7262;9,2;;
7263;15,2;11;
7264;15,1;11;
7265;15,2;11;
7266;15,2;12;
7267;15,1;;
7268;15,2;11;
7269;15,2;12;
7270;15,2;11;
7271;15,2;11;
7272;15,2;Grenzgebiet Rheinfranken/Ostfranken;
7273;15,1;22;Prag
7275;15,2;12;
7276;;;
7277;15,1;40;
7278;15,1;40;
7279;14,2;40;
7280;;;
7281;15,2;40;Maaseik
7282;15,2;21;
7283;14,1;21;
7284;15,2;21;
7285;15,2;11;
7286;15,1;30;
7287;15,2;11;
7288;15,1;12;
7289;15,1;ambig;
7290;16,1;11;
7291;15,2;30;Amsterdam
7292;15,2;40;
7293;15,2;40;
7294;15,2;;
7295;14,2;10;Nürnberg
7296;15,2;12;
7297;15,2;12;
7298;15,1;11;
7299;15,2;12;
7300;15,1;21;
7301;;;
7302;15,2;ambig;Schopflohe bei Nördlingen
7303;15,2;11;
7304;15,1;22;
7305;15,1;12;Hagenau
7306;14,2;30;
7307;15,1;;
7308;15,2;;
7309;15,2;;
7310;15,2;ambig;
7311;14,2;13;
7312;15,2;11;
7313;15,2;10;
7314;15,2;;
7315;15,2;11;
7316;15,2;11;
7317;15,2;21;
7318;15,2;12;
7319;15,2;12;
7321;14,2;30;
7322;unbekannt;unbekannt;
7323;16,1;;
7324;15,2;10;
7326;15,2;;
7328;15,2;12;
7329;15,2;10;Andechs
7330;14,2;11;
7331;15,2;22;
7332;15,1;ambig;
7333;14,1;11;
7334;15,2;12;Straßburg [s.u. Ergänzender Hinweis]
7335;14,2;20;
7336;14,1;11;
7337;15,1;21;
7338;15,1;11;
7339;15,1;ostfränkisch?, nach bairischer Vorlage des . Jh.s;Kloster Windsheim
7340;15,1;;
7341;13,1;;
7342;15,2;;
7343;16,1;22;Eisenach
7344;15,2;10;
7345;15,1;13;
7346;15,1;10;
7347;15,2;13;
7348;16,1;;
7349;15,2;;
7350;16,2;;
7351;16,2;;
7352;15,2;;
7353;15,2;;
7354;15,1;;
7355;15,2;11;
7356;15,2;11;
7357;15,2;;
7358;15,2;13;
7359;16,1;12;
7360;14,2;11;
7361;15,2;13;Klarissenkloster Nürnberg
7362;14,2;11;
7363;15,2;12;
7364;15,2;;Basel
7365;16,1;;s.u. Ergänzender Hinweis
7366;15,2;;
7367;16,1;12;Basel
7368;15,2;12;
7369;14,2;12;
7370;15,1;;
7371;15,2;12;
7372;15,1;12;
7373;15,1;12;Basel
7374;15,2;11;
7375;14,1;12;
7376;15,2;10;
7377;15,1;12;
7378;15,1;21;
7379;15,2;21;Basel
7380;15,1;12;
7381;15,2;12;
7382;15,2;;
7383;15,1;12;
7384;14,2;22;
7385;15,1;12;
7386;15,1;ambig;
7387;15,1;12;
7388;14,2;12;
7389;;;
7390;15,1;10;
7391;15,2;12;
7392;15,2;30;
7393;15,2;31;
7394;15,2;31;
7395;15,2;31;
7396;15,2;30;
7397;14,2;;
7398;15,2;10;Lauber-Werkstatt
7399;14,1;12;
7400;15,1;12;
7401;15,2;ambig;
7402;15,2;30;
7404;15,2;12;
7405;15,2;31;
7406;15,2;;
7407;;30;15. Jh.
7408;16,1;;
7409;14,1;31;
7410;14,2;ambig;
7411;14,2;20;
7412;15,2;22;
7413;14,2;22;
7414;15,2;22;
7415;15,2;22;
7416;14,2;ambig;
7417;15,1;;
7418;17,1;11;
7419;15,2;30;
7420;16,1;;
7421;15,1;ambig;
7422;15,1;;
7423;15,1;22;
7424;15,1;22;
7425;15,1;;
7426;15,2;22;
7427;15,2;;
7428;15,2;;
7429;15,2;;
7430;15,2;;
7431;15,2;22;
7432;15,1;;
7433;15,2;;
7434;15,2;;
7435;14,2;;
7436;15,2;21;
7437;15,2;20;
7438;14,2;;
7439;15,1;11;
7440;15,2;11;
7441;15,2;südwestbrabant.;
7442;15,2;12;
7443;15,2;40;
7444;15,2;40;
7445;14,2;40;
7446;14,2;40;
7447;15,1;12;
7448;15,2;40;
7449;15,2;12;
7450;15,2;21;
7451;15,1;12;aus der Werkstatt des Diebold Lauber
7452;15,2;40;
7453;15,2;31;
7454;16,1;ambig;
7455;15,2;40;
7456;15,2;40;
7457;14,1;11;
7458;;;
7459;15,1;;
7461;16,1;20;
7462;15,1;11;
7463;15,1;11;
7464;15,2;11;
7465;15,1;11;
7466;15,2;ambig;
7467;15,2;11;
7468;15,1;11;
7469;15,2;11;
7470;15,2;11;
7471;15,2;12;
7472;14,2;11;
7473;;;
7474;14,2;11;
7475;14,2;30;
7476;14,2;30;
7477;14,2;30;
7478;15,1;11;
7479;14,1;ambig;
7480;14,2;30;
7481;14,2;31;
7482;14,2;30;
7483;14,2;30;
7484;14,1;10;
7486;14,2;20;
7487;14,2;20;
7488;14,1;ambig;Krakau
7489;14,1;ambig;
7490;14,2;ambig;
7491;15,2;12;
7492;14,2;30;
7493;14,2;11;
7494;15,2;30;
